SalesOrderID,OrderDate,DueDate,ShipDate,CustomerID,TerritoryID,SubTotal,TaxAmt,Freight,TotalDue,SalesOrderDetailID,OrderQty,ProductID,LineTotal,ProductCategoryID,Category,ProductSubcategoryID,Sub category,Product.1,Color,Territory
71369,4/25/2014,5/7/2014,5/2/2014,27397,4,33.43,2.6744,0.8358,36.9402,109586,1,877,7.95,4,Accessories,29,Cleaners,Bike Wash - Dissolver,No color,Southwest
71440,4/26/2014,5/8/2014,5/3/2014,16795,4,67.93,5.4344,1.6983,75.0627,109754,1,877,7.95,4,Accessories,29,Cleaners,Bike Wash - Dissolver,No color,Southwest
71669,4/29/2014,5/11/2014,5/6/2014,15410,4,836.91,66.9528,20.9228,924.7856,110297,1,877,7.95,4,Accessories,29,Cleaners,Bike Wash - Dissolver,No color,Southwest
71953,5/1/2014,5/13/2014,5/8/2014,12157,4,7.95,0.636,0.1988,8.7848,113564,1,877,7.95,4,Accessories,29,Cleaners,Bike Wash - Dissolver,No color,Southwest
72076,5/3/2014,5/15/2014,5/10/2014,28128,4,12.94,1.0352,0.3235,14.2987,113869,1,877,7.95,4,Accessories,29,Cleaners,Bike Wash - Dissolver,No color,Southwest
72455,5/8/2014,5/20/2014,5/15/2014,23150,4,49.22,3.9376,1.2305,54.3881,114833,1,877,7.95,4,Accessories,29,Cleaners,Bike Wash - Dissolver,No color,Southwest
72693,5/11/2014,5/23/2014,5/18/2014,15525,4,777.44,62.1952,19.436,859.0712,115453,1,877,7.95,4,Accessories,29,Cleaners,Bike Wash - Dissolver,No color,Southwest
72744,5/12/2014,5/24/2014,5/19/2014,23126,4,45.22,3.6176,1.1305,49.9681,115595,1,877,7.95,4,Accessories,29,Cleaners,Bike Wash - Dissolver,No color,Southwest
72807,5/13/2014,5/25/2014,5/20/2014,20697,4,77.92,6.2336,1.948,86.1016,115758,1,877,7.95,4,Accessories,29,Cleaners,Bike Wash - Dissolver,No color,Southwest
72955,5/15/2014,5/27/2014,5/22/2014,11928,4,7.95,0.636,0.1988,8.7848,116136,1,877,7.95,4,Accessories,29,Cleaners,Bike Wash - Dissolver,No color,Southwest
72977,5/15/2014,5/27/2014,5/22/2014,11220,4,10.24,0.8192,0.256,11.3152,116192,1,877,7.95,4,Accessories,29,Cleaners,Bike Wash - Dissolver,No color,Southwest
73034,5/16/2014,5/28/2014,5/23/2014,28596,4,7.95,0.636,0.1988,8.7848,116329,1,877,7.95,4,Accessories,29,Cleaners,Bike Wash - Dissolver,No color,Southwest
73242,5/18/2014,5/30/2014,5/25/2014,25856,4,750.3,60.024,18.7575,829.0815,116827,1,877,7.95,4,Accessories,29,Cleaners,Bike Wash - Dissolver,No color,Southwest
73258,5/19/2014,5/31/2014,5/26/2014,11881,4,7.95,0.636,0.1988,8.7848,116863,1,877,7.95,4,Accessories,29,Cleaners,Bike Wash - Dissolver,No color,Southwest
73302,5/19/2014,5/31/2014,5/26/2014,20649,4,2487.89,199.0312,62.1973,2749.1185,116960,1,877,7.95,4,Accessories,29,Cleaners,Bike Wash - Dissolver,No color,Southwest
73317,5/19/2014,5/31/2014,5/26/2014,26286,4,1259.07,100.7256,31.4768,1391.2724,117005,1,877,7.95,4,Accessories,29,Cleaners,Bike Wash - Dissolver,No color,Southwest
73378,5/20/2014,6/1/2014,5/27/2014,18782,4,2397.91,191.8328,59.9478,2649.6906,117159,1,877,7.95,4,Accessories,29,Cleaners,Bike Wash - Dissolver,No color,Southwest
73405,5/20/2014,6/1/2014,5/27/2014,24286,4,575.71,46.0568,14.3928,636.1596,117229,1,877,7.95,4,Accessories,29,Cleaners,Bike Wash - Dissolver,No color,Southwest
73467,5/21/2014,6/2/2014,5/28/2014,15538,4,812.42,64.9936,20.3105,897.7241,117372,1,877,7.95,4,Accessories,29,Cleaners,Bike Wash - Dissolver,No color,Southwest
73840,5/26/2014,6/7/2014,6/2/2014,18526,4,2317.92,185.4336,57.948,2561.3016,118336,1,877,7.95,4,Accessories,29,Cleaners,Bike Wash - Dissolver,No color,Southwest
73854,5/26/2014,6/7/2014,6/2/2014,23883,4,575.71,46.0568,14.3928,636.1596,118375,1,877,7.95,4,Accessories,29,Cleaners,Bike Wash - Dissolver,No color,Southwest
73967,5/28/2014,6/9/2014,6/4/2014,22370,4,160.23,12.8184,4.0058,177.0542,118642,1,877,7.95,4,Accessories,29,Cleaners,Bike Wash - Dissolver,No color,Southwest
74096,5/30/2014,6/11/2014,6/6/2014,11877,4,7.95,0.636,0.1988,8.7848,118969,1,877,7.95,4,Accessories,29,Cleaners,Bike Wash - Dissolver,No color,Southwest
74111,5/30/2014,6/11/2014,6/6/2014,26009,4,40.22,3.2176,1.0055,44.4431,119012,1,877,7.95,4,Accessories,29,Cleaners,Bike Wash - Dissolver,No color,Southwest
74265,6/3/2014,6/15/2014,6/10/2014,22105,4,45.22,3.6176,1.1305,49.9681,119373,1,877,7.95,4,Accessories,29,Cleaners,Bike Wash - Dissolver,No color,Southwest
74284,6/4/2014,6/16/2014,6/11/2014,26193,4,35.23,2.8184,0.8808,38.9292,119417,1,877,7.95,4,Accessories,29,Cleaners,Bike Wash - Dissolver,No color,Southwest
74503,6/11/2014,6/23/2014,6/18/2014,11923,4,7.95,0.636,0.1988,8.7848,119898,1,877,7.95,4,Accessories,29,Cleaners,Bike Wash - Dissolver,No color,Southwest
74595,6/14/2014,6/26/2014,6/21/2014,27029,4,31.73,2.5384,0.7933,35.0617,120092,1,877,7.95,4,Accessories,29,Cleaners,Bike Wash - Dissolver,No color,Southwest
74598,6/14/2014,6/26/2014,6/21/2014,27010,4,41.93,3.3544,1.0483,46.3327,120098,1,877,7.95,4,Accessories,29,Cleaners,Bike Wash - Dissolver,No color,Southwest
74604,6/14/2014,6/26/2014,6/21/2014,18341,4,67.93,5.4344,1.6983,75.0627,120111,1,877,7.95,4,Accessories,29,Cleaners,Bike Wash - Dissolver,No color,Southwest
74760,6/19/2014,7/1/2014,6/26/2014,28024,4,194.72,15.5776,4.868,215.1656,120474,1,877,7.95,4,Accessories,29,Cleaners,Bike Wash - Dissolver,No color,Southwest
74766,6/19/2014,7/1/2014,6/26/2014,20772,4,72.93,5.8344,1.8233,80.5877,120492,1,877,7.95,4,Accessories,29,Cleaners,Bike Wash - Dissolver,No color,Southwest
74785,6/20/2014,7/2/2014,6/27/2014,11874,4,7.95,0.636,0.1988,8.7848,120538,1,877,7.95,4,Accessories,29,Cleaners,Bike Wash - Dissolver,No color,Southwest
74809,6/20/2014,7/2/2014,6/27/2014,12443,4,29.93,2.3944,0.7483,33.0727,120587,1,877,7.95,4,Accessories,29,Cleaners,Bike Wash - Dissolver,No color,Southwest
75086,6/30/2014,7/12/2014,7/7/2014,28789,4,7.95,0.636,0.1988,8.7848,121225,1,877,7.95,4,Accessories,29,Cleaners,Bike Wash - Dissolver,No color,Southwest
75099,6/30/2014,7/12/2014,7/7/2014,21163,4,72.93,5.8344,1.8233,80.5877,121258,1,877,7.95,4,Accessories,29,Cleaners,Bike Wash - Dissolver,No color,Southwest
75110,6/30/2014,7/12/2014,7/7/2014,13753,4,84.92,6.7936,2.123,93.8366,121283,1,877,7.95,4,Accessories,29,Cleaners,Bike Wash - Dissolver,No color,Southwest
51187,5/30/2013,6/11/2013,6/6/2013,22261,4,561.48,44.9184,14.037,620.4354,37780,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
51241,6/2/2013,6/14/2013,6/9/2013,21600,4,563.77,45.1016,14.0943,622.9659,37927,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
51405,6/12/2013,6/24/2013,6/19/2013,21438,4,561.48,44.9184,14.037,620.4354,38379,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
51538,6/21/2013,7/3/2013,6/28/2013,21597,4,561.48,44.9184,14.037,620.4354,38755,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
51567,6/22/2013,7/4/2013,6/29/2013,15276,4,563.77,45.1016,14.0943,622.9659,38841,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
51919,6/30/2013,7/12/2013,7/7/2013,22284,4,600.46,48.0368,15.0115,663.5083,43027,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
51934,7/1/2013,7/13/2013,7/8/2013,28237,4,33.43,2.6744,0.8358,36.9402,43060,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
52363,7/9/2013,7/21/2013,7/16/2013,22289,4,561.48,44.9184,14.037,620.4354,44115,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
52460,7/11/2013,7/23/2013,7/18/2013,22275,4,615.47,49.2376,15.3868,680.0944,44343,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
52684,7/16/2013,7/28/2013,7/23/2013,26480,4,23.78,1.9024,0.5945,26.2769,44889,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
52686,7/16/2013,7/28/2013,7/23/2013,28049,4,27.77,2.2216,0.6943,30.6859,44894,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
52766,7/17/2013,7/29/2013,7/24/2013,16222,4,561.48,44.9184,14.037,620.4354,45086,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
52790,7/18/2013,7/30/2013,7/25/2013,26736,4,25.48,2.0384,0.637,28.1554,45149,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
52961,7/21/2013,8/2/2013,7/28/2013,21646,4,563.77,45.1016,14.0943,622.9659,45549,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
53064,7/23/2013,8/4/2013,7/30/2013,21601,4,589.96,47.1968,14.749,651.9058,45796,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
53090,7/24/2013,8/5/2013,7/31/2013,28032,4,75.47,6.0376,1.8868,83.3944,45853,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
53253,7/27/2013,8/8/2013,8/3/2013,27661,4,23.78,1.9024,0.5945,26.2769,46228,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
53363,7/29/2013,8/10/2013,8/5/2013,27561,4,84.96,6.7968,2.124,93.8808,46526,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
53415,7/30/2013,8/11/2013,8/6/2013,27565,4,33.43,2.6744,0.8358,36.9402,46658,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
53870,8/4/2013,8/16/2013,8/11/2013,21748,4,600.46,48.0368,15.0115,663.5083,51095,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
54210,8/11/2013,8/23/2013,8/18/2013,27463,4,23.78,1.9024,0.5945,26.2769,51917,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
54243,8/11/2013,8/23/2013,8/18/2013,21915,4,570.47,45.6376,14.2618,630.3694,52002,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
54370,8/13/2013,8/25/2013,8/20/2013,21909,4,563.77,45.1016,14.0943,622.9659,52308,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
54485,8/16/2013,8/28/2013,8/23/2013,28235,4,30.48,2.4384,0.762,33.6804,52589,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
54813,8/21/2013,9/2/2013,8/28/2013,21940,4,571.72,45.7376,14.293,631.7506,53404,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
54832,8/22/2013,9/3/2013,8/29/2013,27526,4,23.78,1.9024,0.5945,26.2769,53448,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
55088,8/26/2013,9/7/2013,9/2/2013,22336,4,600.46,48.0368,15.0115,663.5083,54050,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
55149,8/28/2013,9/9/2013,9/4/2013,27654,4,21.49,1.7192,0.5373,23.7465,54204,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
55150,8/28/2013,9/9/2013,9/4/2013,27479,4,23.78,1.9024,0.5945,26.2769,54205,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
55343,8/30/2013,9/11/2013,9/6/2013,28054,4,25.48,2.0384,0.637,28.1554,56232,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
55402,8/31/2013,9/12/2013,9/7/2013,26792,4,184.48,14.7584,4.612,203.8504,56379,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
55830,9/7/2013,9/19/2013,9/14/2013,27680,4,35.72,2.8576,0.893,39.4706,57443,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
55936,9/9/2013,9/21/2013,9/16/2013,27478,4,27.77,2.2216,0.6943,30.6859,57725,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
56121,9/12/2013,9/24/2013,9/19/2013,22054,4,563.77,45.1016,14.0943,622.9659,58180,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
56222,9/14/2013,9/26/2013,9/21/2013,22088,4,570.47,45.6376,14.2618,630.3694,58436,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
56237,9/15/2013,9/27/2013,9/22/2013,27664,4,60.47,4.8376,1.5118,66.8194,58473,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
56285,9/16/2013,9/28/2013,9/23/2013,27533,4,25.48,2.0384,0.637,28.1554,58591,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
56477,9/19/2013,10/1/2013,9/26/2013,22768,4,600.46,48.0368,15.0115,663.5083,59057,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
56591,9/21/2013,10/3/2013,9/28/2013,22780,4,722.77,57.8216,18.0693,798.6609,59355,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
56690,9/23/2013,10/5/2013,9/30/2013,22791,4,600.46,48.0368,15.0115,663.5083,59607,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
56711,9/24/2013,10/6/2013,10/1/2013,27399,4,84.46,6.7568,2.1115,93.3283,59655,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
56753,9/24/2013,10/6/2013,10/1/2013,22778,4,722.77,57.8216,18.0693,798.6609,59757,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
56867,9/27/2013,10/9/2013,10/4/2013,27443,4,23.78,1.9024,0.5945,26.2769,60024,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
56953,9/28/2013,10/10/2013,10/5/2013,22078,4,563.77,45.1016,14.0943,622.9659,60215,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
57237,9/30/2013,10/12/2013,10/7/2013,22899,4,600.46,48.0368,15.0115,663.5083,63373,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
57440,10/4/2013,10/16/2013,10/11/2013,26268,4,60.47,4.8376,1.5118,66.8194,63849,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
57528,10/5/2013,10/17/2013,10/12/2013,23075,4,563.77,45.1016,14.0943,622.9659,64063,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
57548,10/6/2013,10/18/2013,10/13/2013,27755,4,60.47,4.8376,1.5118,66.8194,64110,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
57741,10/9/2013,10/21/2013,10/16/2013,23112,4,561.48,44.9184,14.037,620.4354,64583,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
57838,10/11/2013,10/23/2013,10/18/2013,23127,4,565.47,45.2376,14.1368,624.8444,64806,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
57949,10/13/2013,10/25/2013,10/20/2013,22099,4,563.77,45.1016,14.0943,622.9659,65088,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
58040,10/15/2013,10/27/2013,10/22/2013,26314,4,88.98,7.1184,2.2245,98.3229,65308,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
58121,10/16/2013,10/28/2013,10/23/2013,23039,4,561.48,44.9184,14.037,620.4354,65497,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
58259,10/19/2013,10/31/2013,10/26/2013,27410,4,23.78,1.9024,0.5945,26.2769,65866,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
58281,10/19/2013,10/31/2013,10/26/2013,22131,4,561.48,44.9184,14.037,620.4354,65916,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
58367,10/21/2013,11/2/2013,10/28/2013,27438,4,27.77,2.2216,0.6943,30.6859,66127,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
58427,10/22/2013,11/3/2013,10/29/2013,27737,4,23.78,1.9024,0.5945,26.2769,66287,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
58428,10/22/2013,11/3/2013,10/29/2013,26776,4,25.48,2.0384,0.637,28.1554,66290,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
58491,10/23/2013,11/4/2013,10/30/2013,28230,4,25.48,2.0384,0.637,28.1554,66432,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
58577,10/24/2013,11/5/2013,10/31/2013,23040,4,565.47,45.2376,14.1368,624.8444,66652,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
58651,10/26/2013,11/7/2013,11/2/2013,27564,4,60.47,4.8376,1.5118,66.8194,66841,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
58790,10/28/2013,11/9/2013,11/4/2013,27665,4,21.49,1.7192,0.5373,23.7465,67162,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
58791,10/28/2013,11/9/2013,11/4/2013,27442,4,27.77,2.2216,0.6943,30.6859,67163,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
58826,10/28/2013,11/9/2013,11/4/2013,22116,4,563.77,45.1016,14.0943,622.9659,67250,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
58827,10/28/2013,11/9/2013,11/4/2013,22119,4,563.77,45.1016,14.0943,622.9659,67253,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
58853,10/29/2013,11/10/2013,11/5/2013,27751,4,75.48,6.0384,1.887,83.4054,67323,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
59265,11/1/2013,11/13/2013,11/8/2013,22256,4,570.47,45.6376,14.2618,630.3694,70971,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
59420,11/4/2013,11/16/2013,11/11/2013,28077,4,21.49,1.7192,0.5373,23.7465,71365,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
59475,11/4/2013,11/16/2013,11/11/2013,17664,4,624.95,49.996,15.6238,690.5698,71494,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
59641,11/6/2013,11/18/2013,11/13/2013,22293,4,561.48,44.9184,14.037,620.4354,71928,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
59893,11/10/2013,11/22/2013,11/17/2013,22224,4,624.95,49.996,15.6238,690.5698,72550,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
59894,11/10/2013,11/22/2013,11/17/2013,22164,4,563.77,45.1016,14.0943,622.9659,72555,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
60110,11/13/2013,11/25/2013,11/20/2013,17671,4,565.47,45.2376,14.1368,624.8444,73089,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
60306,11/16/2013,11/28/2013,11/23/2013,17498,4,565.47,45.2376,14.1368,624.8444,73572,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
60307,11/16/2013,11/28/2013,11/23/2013,22297,4,600.46,48.0368,15.0115,663.5083,73576,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
60340,11/17/2013,11/29/2013,11/24/2013,26475,4,30.48,2.4384,0.762,33.6804,73668,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
60470,11/19/2013,12/1/2013,11/26/2013,27566,4,27.77,2.2216,0.6943,30.6859,73983,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
60471,11/19/2013,12/1/2013,11/26/2013,27409,4,60.47,4.8376,1.5118,66.8194,73987,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
60617,11/21/2013,12/3/2013,11/28/2013,22272,4,571.72,45.7376,14.293,631.7506,74340,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
60693,11/22/2013,12/4/2013,11/29/2013,22294,4,650.45,52.036,16.2613,718.7473,74536,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
60753,11/23/2013,12/5/2013,11/30/2013,22295,4,600.46,48.0368,15.0115,663.5083,74683,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
60947,11/26/2013,12/8/2013,12/3/2013,22266,4,724.47,57.9576,18.1118,800.5394,75174,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
61284,11/30/2013,12/12/2013,12/7/2013,27477,4,23.78,1.9024,0.5945,26.2769,77155,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
61476,12/3/2013,12/15/2013,12/10/2013,23217,4,563.77,45.1016,14.0943,622.9659,77631,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
61554,12/5/2013,12/17/2013,12/12/2013,28225,4,60.47,4.8376,1.5118,66.8194,77834,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
61591,12/5/2013,12/17/2013,12/12/2013,22787,4,620.46,49.6368,15.5115,685.6083,77928,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
61676,12/7/2013,12/19/2013,12/14/2013,28146,4,60.47,4.8376,1.5118,66.8194,78153,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
62183,12/15/2013,12/27/2013,12/22/2013,27506,4,33.43,2.6744,0.8358,36.9402,79372,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
62391,12/18/2013,12/30/2013,12/25/2013,22719,4,567.76,45.4208,14.194,627.3748,79895,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
62572,12/21/2013,1/2/2014,12/28/2013,23268,4,567.76,45.4208,14.194,627.3748,80353,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
62591,12/22/2013,1/3/2014,12/29/2013,26483,4,25.48,2.0384,0.637,28.1554,80397,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
62592,12/22/2013,1/3/2014,12/29/2013,26271,4,23.78,1.9024,0.5945,26.2769,80398,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
62623,12/22/2013,1/3/2014,12/29/2013,22782,4,567.76,45.4208,14.194,627.3748,80476,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
62832,12/26/2013,1/7/2014,1/2/2014,28236,4,60.47,4.8376,1.5118,66.8194,80975,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
62960,12/28/2013,1/9/2014,1/4/2014,27433,4,27.77,2.2216,0.6943,30.6859,81308,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
62995,12/28/2013,1/9/2014,1/4/2014,22718,4,600.46,48.0368,15.0115,663.5083,81397,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
63542,1/3/2014,1/15/2014,1/10/2014,23318,4,561.48,44.9184,14.037,620.4354,84422,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
63566,1/4/2014,1/16/2014,1/11/2014,27426,4,23.78,1.9024,0.5945,26.2769,84481,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
63685,1/5/2014,1/17/2014,1/12/2014,23016,4,561.48,44.9184,14.037,620.4354,84778,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
63772,1/7/2014,1/19/2014,1/14/2014,26476,4,30.48,2.4384,0.762,33.6804,84991,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
64044,1/11/2014,1/23/2014,1/18/2014,23041,4,561.48,44.9184,14.037,620.4354,85687,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
64076,1/12/2014,1/24/2014,1/19/2014,28100,4,49.97,3.9976,1.2493,55.2169,85765,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
64112,1/12/2014,1/24/2014,1/19/2014,23042,4,589.96,47.1968,14.749,651.9058,85860,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
64167,1/13/2014,1/25/2014,1/20/2014,23015,4,563.77,45.1016,14.0943,622.9659,85985,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
64193,1/14/2014,1/26/2014,1/21/2014,27749,4,21.49,1.7192,0.5373,23.7465,86040,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
64368,1/16/2014,1/28/2014,1/23/2014,23036,4,624.95,49.996,15.6238,690.5698,86470,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
64441,1/17/2014,1/29/2014,1/24/2014,23338,4,567.76,45.4208,14.194,627.3748,86659,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
64517,1/18/2014,1/30/2014,1/25/2014,23326,4,561.48,44.9184,14.037,620.4354,86845,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
64623,1/20/2014,2/1/2014,1/27/2014,26791,4,25.48,2.0384,0.637,28.1554,87122,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
64624,1/20/2014,2/1/2014,1/27/2014,27674,4,23.78,1.9024,0.5945,26.2769,87123,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
64694,1/21/2014,2/2/2014,1/28/2014,28229,4,27.77,2.2216,0.6943,30.6859,87315,1,931,21.49,4,Accessories,37,Tires and Tubes,LL Road Tire,No color,Southwest
